Issue type,Issue name,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Needs Review Status,Best practice,How to fix this issue,Issue link,Timestamp,Issue status
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/help/cross-listing.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Community</p>",.footer-col:nth-child(4) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=974107645,2026-04-23 18:27:58 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/help/cross-listing.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Company</p>",.footer-col:nth-child(3) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=974107646,2026-04-23 18:27:58 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/help/cross-listing.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Status &amp; Updates</p>",.footer-col:nth-child(2) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=974107647,2026-04-23 18:27:58 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/help/cross-listing.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Resources</p>",.footer-col:nth-child(1) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=974107648,2026-04-23 18:27:58 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/help/automations.html,SC 1.4.3,"<button type=""button"" id=""cookie-accept"" style=""min-height:44px;padding:0.5rem 1.25rem;border-radius:0.5rem;border:none;background:linear-gradient(135deg,#f59e0b,#d97706);color:#fff;font-size:0.875rem;font-weight:600;cursor:pointer;"">Accept</button>",#cookie-accept,False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=974107649,2026-04-23 18:28:03 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a#btn.btn-primary,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/help/automations.html,SC 1.4.3,"<a class=""btn btn-primary"" href=""/?app=1#register"">Start Free Trial</a>","a[href=""/?app=1#register""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23btn.btn-primary&activeBehaviorValue=&activeIssueId=974107650,2026-04-23 18:28:03 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a#btn.btn-primary,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/help/automations.html,SC 1.4.3,"<a class=""btn btn-primary"" href=""/contact.html"">Contact Support</a>",".btn-primary.btn[href$=""contact.html""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23btn.btn-primary&activeBehaviorValue=&activeIssueId=974107651,2026-04-23 18:28:03 UTC,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img,,Ensure that images have meaningful alt text that serves the same purpose as the image.,https://vaultlister.com/help/inventory-management.html,"Experimental, SC 1.1.1","<img src=""/assets/logo/lockups/horizontal-512.svg"" alt=""VaultLister"" height=""36"" style=""display:block;"">","img[height=""36""]",False,Confirmed Issue,False,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it. For instance, you can change the alt text for this image from ""VaultLister"" to our AI-powered suggestion of ""VaultLister company logo.""",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23779&activeComponentId=img%23&activeBehaviorValue=&activeIssueId=974107652,2026-04-23 18:27:52 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/documentation.html,SC 1.4.1.1,"<button type=""button"" id=""cookie-accept"" style=""min-height: 44px; padding: 0.5rem 1.25rem; border-radius: 0.5rem; border: none; background: linear-gradient(135deg, rgb(245, 158, 11), rgb(217, 119, 6)); color: rgb(255, 255, 255); font-size: 0.875rem; font-weight: 600; cursor: pointer;"">",#cookie-accept,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=974107653,2026-04-23 18:27:55 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/roadmap-public.html,SC 1.4.1.1,"<button type=""button"" id=""cookie-accept"" style=""min-height: 44px; padding: 0.5rem 1.25rem; border-radius: 0.5rem; border: none; background: linear-gradient(135deg, rgb(245, 158, 11), rgb(217, 119, 6)); color: rgb(255, 255, 255); font-size: 0.875rem; font-weight: 600; cursor: pointer;"">",#cookie-accept,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=974107654,2026-04-23 18:27:49 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/help/inventory-management.html,SC 1.4.1.1,"<button type=""button"" id=""cookie-accept"" style=""min-height: 44px; padding: 0.5rem 1.25rem; border-radius: 0.5rem; border: none; background: linear-gradient(135deg, rgb(245, 158, 11), rgb(217, 119, 6)); color: rgb(255, 255, 255); font-size: 0.875rem; font-weight: 600; cursor: pointer;"">",#cookie-accept,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=974107662,2026-04-23 18:27:52 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/help.html,SC 1.4.3,"<a href=""/compare/nifty.html"">Nifty</a>","a[href$=""nifty.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=974107663,2026-04-23 18:28:24 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/help.html,SC 1.4.3,"<a href=""/compare/crosslist.html"">Crosslist</a>","a[href$=""crosslist.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=974107664,2026-04-23 18:28:24 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,p#article-count,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/help.html,SC 1.4.3,"<p class=""article-count"">Read guide →</p>","a[href$=""troubleshooting.html""] > .article-count",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 9.8pt (13px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=p%23article-count&activeBehaviorValue=&activeIssueId=974107665,2026-04-23 18:28:24 UTC,visible
