Issue type,Issue name,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Needs Review Status,Best practice,How to fix this issue,Issue link,Timestamp,Issue status
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/affiliate.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Compare</p>",.footer-col:nth-child(5) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=968584262,2026-04-21 19:12:43 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/affiliate.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Community</p>",.footer-col:nth-child(4) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=968584263,2026-04-21 19:12:43 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/affiliate.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Company</p>",.footer-col:nth-child(3) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=968584264,2026-04-21 19:12:43 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/affiliate.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Status &amp; Updates</p>",.footer-col:nth-child(2) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=968584265,2026-04-21 19:12:43 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/affiliate.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Resources</p>",.footer-col:nth-child(1) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=968584266,2026-04-21 19:12:43 UTC,visible
required-fields-asterisk,Fields with asterisks should have an instruction that indicates them as required,moderate,textarea,,Ensure that users understand that an asterisk on a field indicates a required field.,https://vaultlister.com/affiliate.html,"Experimental, Best Practice","<textarea id=""apply-plan"" name=""promotion_plan"" required="""" placeholder=""e.g. YouTube reviews, Instagram Reels, reselling community newsletter…""></textarea>",#apply-plan,False,Confirmed Issue,True,"Fix all of the following:
Ensure a description is included in the field's label or related instructions that explicitly states that an asterisk indicates that the field is required.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23820&activeComponentId=textarea%23&activeBehaviorValue=&activeIssueId=968584267,2026-04-21 19:12:43 UTC,visible
required-fields-asterisk,Fields with asterisks should have an instruction that indicates them as required,moderate,input,,Ensure that users understand that an asterisk on a field indicates a required field.,https://vaultlister.com/affiliate.html,"Experimental, Best Practice","<input type=""email"" id=""apply-email"" name=""email"" autocomplete=""email"" required="""" placeholder=""jane@example.com"">",#apply-email,False,Confirmed Issue,True,"Fix all of the following:
Ensure a description is included in the field's label or related instructions that explicitly states that an asterisk indicates that the field is required.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23820&activeComponentId=input%23&activeBehaviorValue=&activeIssueId=968584268,2026-04-21 19:12:43 UTC,visible
required-fields-asterisk,Fields with asterisks should have an instruction that indicates them as required,moderate,input,,Ensure that users understand that an asterisk on a field indicates a required field.,https://vaultlister.com/affiliate.html,"Experimental, Best Practice","<input type=""text"" id=""apply-name"" name=""name"" autocomplete=""name"" required="""" placeholder=""Jane Smith"">",#apply-name,False,Confirmed Issue,True,"Fix all of the following:
Ensure a description is included in the field's label or related instructions that explicitly states that an asterisk indicates that the field is required.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23820&activeComponentId=input%23&activeBehaviorValue=&activeIssueId=968584269,2026-04-21 19:12:43 UTC,visible
bypass-blocks-skip-links,First interactive item in the Web page must be a link to the beginning of the main content,serious,html,,Ensure that a mechanism is available to bypass blocks of content that are repeated on multiple Web pages by skipping directly to the main content of the Web page and the element is visible when it receive keyboard focus.,https://vaultlister.com/help.html,SC 2.4.1,"<html la=""en"">",html,False,Confirmed Issue,False,"Fix all of the following:
Add a 'Skip to Main content' link as the first interactive element via keyboard",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23664&activeComponentId=html%23&activeBehaviorValue=&activeIssueId=968585253,2026-04-21 19:12:48 UTC,visible
label-content-name-mismatch,Elements must have their visible text as part of their accessible name,serious,button#lang-btn,,Ensure that elements labelled through their content must have their visible text as part of their accessible name.,https://vaultlister.com/help.html,"Experimental, SC 2.5.3","<button type=""button"" class=""lang-btn"" aria-label=""Change language"" aria-expanded=""false"">",.lang-btn,False,Confirmed Issue,False,"Fix all of the following:
Ensure that the visible label of the element and the accessible name (provided by `aria-label`, etc.) match exactly. Ensure that the visible label of the element is part of the accessible name of the element. It is advisable that the visible label comes in the beginning of the accessible name",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23731&activeComponentId=button%23lang-btn&activeBehaviorValue=&activeIssueId=968585254,2026-04-21 19:12:48 UTC,visible
label-content-name-mismatch,Elements must have their visible text as part of their accessible name,serious,button#currency-btn,,Ensure that elements labelled through their content must have their visible text as part of their accessible name.,https://vaultlister.com/help.html,"Experimental, SC 2.5.3","<button type=""button"" class=""currency-btn"" aria-label=""Change currency"" aria-expanded=""false"">",.currency-btn,False,Confirmed Issue,False,"Fix all of the following:
Ensure that the visible label of the element and the accessible name (provided by `aria-label`, etc.) match exactly. Ensure that the visible label of the element is part of the accessible name of the element. It is advisable that the visible label comes in the beginning of the accessible name",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23731&activeComponentId=button%23currency-btn&activeBehaviorValue=&activeIssueId=968585255,2026-04-21 19:12:48 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/help.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Compare</p>",.footer-col:nth-child(5) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=968585256,2026-04-21 19:12:48 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/help.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Community</p>",.footer-col:nth-child(4) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=968585257,2026-04-21 19:12:48 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/help.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Company</p>",.footer-col:nth-child(3) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=968585258,2026-04-21 19:12:48 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/help.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Status &amp; Updates</p>",.footer-col:nth-child(2) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=968585259,2026-04-21 19:12:48 UTC,visible
